,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
12,0.0,0.0,0.0,4.0,36.0,85.0,9.0,-1.0,1.0,5.0,5.0,0.0,-5.0,-16.0,4.0,9.0,-8.0,-1.0,-2.0,-4.0,-6.0,-62.0,-9.0,-13.0,0.0,1.0,4.0,2.0,10.0,52.0,4.0,-4.0,1.0,-2.0,-1.0,-1.0,8.0,4.0,1.0,-4.0,-1.0,-3.0,-4.0,-2.0,21.0,6.0,-2.0,20.0,2.0,5.0,3.0,4.0,-14.0,-15.0,11.0,9.0,-10.0,-6.0,-8.0,-8.0,-2.0,-13.0,-10.0,-8.0,3
2316,-5.0,-4.0,-4.0,-7.0,-11.0,-24.0,-12.0,-11.0,-20.0,-1.0,2.0,3.0,-24.0,-25.0,1.0,0.0,12.0,2.0,0.0,1.0,22.0,42.0,5.0,-5.0,-1.0,-1.0,0.0,1.0,-10.0,-5.0,8.0,8.0,3.0,-2.0,-3.0,-2.0,13.0,35.0,2.0,1.0,-3.0,0.0,-1.0,-2.0,-6.0,-28.0,-8.0,-10.0,-6.0,-1.0,-1.0,-5.0,2.0,-19.0,-10.0,-5.0,1.0,1.0,-2.0,0.0,6.0,20.0,-2.0,-3.0,3
2020,5.0,3.0,4.0,6.0,-16.0,11.0,5.0,-1.0,-2.0,0.0,1.0,-1.0,1.0,1.0,6.0,-6.0,3.0,0.0,-1.0,-4.0,-24.0,-19.0,-9.0,10.0,-3.0,-2.0,-1.0,-2.0,6.0,-7.0,-4.0,-3.0,-5.0,-3.0,-3.0,-1.0,-10.0,-19.0,-6.0,-9.0,-2.0,-1.0,-1.0,-1.0,9.0,4.0,-3.0,0.0,0.0,-2.0,-1.0,-3.0,3.0,-19.0,-10.0,-2.0,-1.0,3.0,5.0,7.0,7.0,36.0,13.0,-14.0,3
1888,-9.0,2.0,3.0,-1.0,-12.0,3.0,-1.0,-5.0,-4.0,-5.0,-6.0,-5.0,2.0,-3.0,-7.0,-16.0,4.0,0.0,1.0,-2.0,1.0,-14.0,-2.0,9.0,-6.0,-1.0,-2.0,-1.0,-5.0,-23.0,-10.0,-16.0,-1.0,-1.0,3.0,5.0,2.0,29.0,3.0,4.0,5.0,2.0,2.0,0.0,-5.0,-20.0,1.0,3.0,-1.0,-2.0,-2.0,0.0,9.0,6.0,-1.0,-3.0,-1.0,-3.0,-2.0,-4.0,7.0,13.0,2.0,-4.0,3
1181,-12.0,-10.0,-3.0,-33.0,1.0,-24.0,11.0,38.0,17.0,-1.0,5.0,11.0,-14.0,31.0,12.0,22.0,6.0,6.0,4.0,11.0,-16.0,12.0,-16.0,-17.0,9.0,1.0,-4.0,-16.0,38.0,16.0,6.0,9.0,2.0,-6.0,-1.0,5.0,-10.0,-23.0,0.0,-18.0,-5.0,0.0,0.0,-6.0,11.0,11.0,11.0,18.0,5.0,2.0,1.0,-1.0,-7.0,-34.0,9.0,-4.0,-3.0,-1.0,2.0,-1.0,-1.0,-8.0,-19.0,0.0,3
2204,-3.0,3.0,5.0,5.0,0.0,16.0,10.0,4.0,-2.0,-6.0,-8.0,-5.0,-9.0,-23.0,-11.0,0.0,-7.0,1.0,-2.0,-5.0,13.0,-19.0,-3.0,-10.0,0.0,-2.0,-3.0,-1.0,-4.0,-3.0,9.0,5.0,-6.0,-3.0,-3.0,-8.0,-37.0,-53.0,-12.0,-5.0,4.0,5.0,8.0,7.0,-11.0,0.0,7.0,0.0,9.0,2.0,1.0,2.0,-13.0,38.0,16.0,27.0,-2.0,0.0,1.0,0.0,17.0,13.0,-5.0,7.0,3
1583,9.0,-2.0,-3.0,-7.0,1.0,-31.0,-9.0,-14.0,-1.0,-1.0,-4.0,-5.0,-2.0,18.0,5.0,2.0,-4.0,-1.0,0.0,2.0,12.0,14.0,-4.0,9.0,-5.0,-1.0,-2.0,2.0,-14.0,-29.0,-8.0,5.0,4.0,0.0,-2.0,-2.0,5.0,16.0,4.0,-11.0,-14.0,-3.0,-3.0,-4.0,8.0,-10.0,-6.0,-16.0,14.0,1.0,2.0,0.0,-7.0,27.0,8.0,31.0,1.0,4.0,4.0,3.0,-3.0,3.0,0.0,2.0,3
2415,-5.0,-4.0,-4.0,-2.0,2.0,16.0,1.0,-2.0,-8.0,-1.0,1.0,3.0,-8.0,-47.0,-10.0,-8.0,-5.0,-1.0,-1.0,-7.0,-12.0,-15.0,2.0,6.0,5.0,3.0,-2.0,1.0,9.0,27.0,2.0,-6.0,-3.0,1.0,2.0,0.0,-27.0,-5.0,-2.0,-7.0,-12.0,-5.0,-5.0,-6.0,13.0,-7.0,-10.0,-9.0,-6.0,0.0,-1.0,2.0,-7.0,50.0,15.0,4.0,10.0,0.0,0.0,1.0,2.0,-21.0,-2.0,4.0,3
2079,0.0,0.0,-1.0,-9.0,-22.0,-58.0,-1.0,17.0,7.0,3.0,7.0,12.0,-14.0,63.0,19.0,12.0,-6.0,-5.0,-4.0,0.0,20.0,21.0,2.0,-4.0,2.0,2.0,0.0,-2.0,-1.0,25.0,5.0,-9.0,-4.0,1.0,-1.0,-2.0,2.0,-1.0,-6.0,-10.0,5.0,-3.0,-3.0,-3.0,-3.0,-28.0,-4.0,7.0,-3.0,-3.0,-3.0,-1.0,11.0,8.0,-8.0,-7.0,9.0,2.0,3.0,2.0,4.0,51.0,6.0,8.0,3
1850,-1.0,-2.0,2.0,3.0,-9.0,-9.0,1.0,4.0,5.0,-3.0,-4.0,-2.0,-1.0,8.0,4.0,2.0,-1.0,0.0,-2.0,-1.0,4.0,-65.0,-13.0,4.0,-7.0,-1.0,-1.0,6.0,40.0,82.0,9.0,-32.0,5.0,5.0,3.0,1.0,-32.0,-20.0,5.0,10.0,1.0,1.0,-1.0,1.0,-10.0,9.0,6.0,-6.0,-1.0,-1.0,1.0,4.0,12.0,13.0,2.0,9.0,-4.0,-2.0,-4.0,-3.0,-9.0,-40.0,-6.0,0.0,3
328,2.0,0.0,2.0,1.0,-5.0,33.0,7.0,-17.0,5.0,6.0,9.0,5.0,15.0,46.0,20.0,15.0,-9.0,-3.0,-2.0,-4.0,-7.0,-44.0,-2.0,-16.0,-2.0,-2.0,-1.0,-3.0,-2.0,2.0,-1.0,-3.0,-4.0,0.0,-2.0,0.0,-3.0,-4.0,-13.0,20.0,-8.0,-5.0,-5.0,-3.0,2.0,-16.0,-10.0,-9.0,3.0,-1.0,2.0,5.0,13.0,9.0,5.0,4.0,5.0,1.0,-3.0,2.0,15.0,37.0,-2.0,-11.0,3
1975,1.0,-1.0,-1.0,4.0,14.0,10.0,-1.0,4.0,-1.0,-1.0,-2.0,-3.0,-2.0,-4.0,1.0,0.0,-4.0,-1.0,-2.0,-3.0,3.0,-8.0,-5.0,-5.0,-5.0,1.0,0.0,2.0,0.0,-1.0,-4.0,-2.0,-2.0,-3.0,-5.0,-7.0,-10.0,-18.0,-2.0,0.0,3.0,-1.0,1.0,2.0,10.0,33.0,4.0,-1.0,-3.0,-2.0,0.0,1.0,3.0,-3.0,1.0,3.0,-1.0,0.0,1.0,0.0,-2.0,-5.0,-1.0,-1.0,3
523,8.0,0.0,-1.0,0.0,12.0,-23.0,2.0,4.0,-10.0,-5.0,-4.0,-5.0,-28.0,-24.0,-12.0,-4.0,-5.0,-8.0,-3.0,-3.0,-3.0,-14.0,0.0,-15.0,0.0,0.0,1.0,5.0,9.0,28.0,9.0,2.0,9.0,-1.0,-5.0,-6.0,-12.0,0.0,-4.0,6.0,-4.0,-3.0,-2.0,-3.0,-5.0,-74.0,-20.0,-6.0,-13.0,0.0,0.0,2.0,14.0,66.0,-1.0,3.0,26.0,3.0,0.0,-1.0,-5.0,-39.0,4.0,11.0,3
643,1.0,0.0,-3.0,-5.0,-17.0,-66.0,-19.0,-8.0,0.0,1.0,2.0,6.0,34.0,119.0,15.0,-5.0,-1.0,3.0,3.0,4.0,-9.0,-21.0,7.0,3.0,-1.0,-3.0,-1.0,-1.0,5.0,4.0,-3.0,5.0,-7.0,-4.0,-4.0,-2.0,-6.0,21.0,4.0,0.0,12.0,1.0,0.0,-1.0,-6.0,-67.0,7.0,4.0,-11.0,-5.0,-5.0,-10.0,-4.0,-6.0,-4.0,-16.0,-5.0,-3.0,-3.0,1.0,4.0,26.0,-7.0,-2.0,3
1088,1.0,0.0,6.0,9.0,-5.0,-58.0,2.0,-11.0,-16.0,3.0,-4.0,-24.0,-6.0,-29.0,-10.0,-33.0,1.0,-5.0,-9.0,-10.0,-24.0,24.0,6.0,45.0,-4.0,0.0,-4.0,-9.0,0.0,0.0,-11.0,-12.0,13.0,-4.0,-1.0,7.0,7.0,-17.0,-15.0,-3.0,-14.0,-1.0,4.0,28.0,-11.0,-51.0,-28.0,4.0,12.0,-4.0,-8.0,-33.0,0.0,14.0,17.0,4.0,-18.0,-5.0,-8.0,-11.0,-53.0,-84.0,-15.0,-21.0,3
2386,-1.0,-1.0,-2.0,0.0,12.0,-7.0,1.0,5.0,0.0,-3.0,-4.0,1.0,-11.0,9.0,-1.0,1.0,7.0,-1.0,-1.0,-1.0,-1.0,12.0,-3.0,2.0,5.0,4.0,3.0,2.0,9.0,-1.0,5.0,3.0,1.0,-2.0,0.0,-3.0,5.0,-17.0,-5.0,-4.0,-5.0,-3.0,-6.0,-4.0,-5.0,-22.0,-11.0,-6.0,2.0,0.0,0.0,1.0,-15.0,-28.0,0.0,7.0,0.0,0.0,-3.0,-1.0,9.0,21.0,15.0,2.0,3
496,-26.0,4.0,1.0,1.0,1.0,51.0,12.0,-32.0,20.0,4.0,1.0,0.0,0.0,29.0,-4.0,7.0,-15.0,-1.0,-1.0,-1.0,0.0,-23.0,-16.0,0.0,20.0,1.0,-4.0,-6.0,3.0,-71.0,-14.0,-6.0,6.0,-5.0,0.0,-1.0,-8.0,46.0,23.0,7.0,-1.0,2.0,2.0,8.0,12.0,9.0,-8.0,8.0,-2.0,0.0,3.0,0.0,-6.0,9.0,2.0,-1.0,-12.0,-1.0,-2.0,-5.0,1.0,-32.0,-5.0,-6.0,3
645,2.0,5.0,4.0,7.0,-3.0,0.0,-1.0,8.0,-2.0,0.0,0.0,-3.0,-5.0,-18.0,7.0,2.0,-13.0,-5.0,-9.0,-9.0,-9.0,-47.0,-15.0,-7.0,11.0,0.0,6.0,9.0,21.0,40.0,14.0,11.0,3.0,-3.0,-1.0,3.0,30.0,72.0,4.0,7.0,-5.0,0.0,1.0,-3.0,-18.0,-48.0,-12.0,-25.0,8.0,0.0,-2.0,-1.0,16.0,35.0,-1.0,5.0,-2.0,-13.0,0.0,-3.0,-24.0,-51.0,7.0,-1.0,3
835,11.0,0.0,2.0,5.0,-17.0,-56.0,0.0,12.0,-7.0,-3.0,0.0,-2.0,13.0,43.0,8.0,-6.0,13.0,4.0,0.0,-6.0,-16.0,-4.0,4.0,4.0,-22.0,-2.0,-2.0,1.0,6.0,-8.0,-8.0,9.0,7.0,-3.0,-1.0,3.0,9.0,-12.0,4.0,-3.0,-2.0,-1.0,-3.0,-11.0,-21.0,-60.0,-6.0,-5.0,6.0,1.0,-3.0,1.0,-1.0,17.0,-10.0,17.0,-3.0,-1.0,2.0,3.0,-34.0,-97.0,-9.0,-8.0,3
1356,-3.0,0.0,5.0,11.0,-17.0,23.0,-6.0,-11.0,45.0,10.0,2.0,0.0,-2.0,-40.0,-1.0,43.0,-12.0,-8.0,0.0,7.0,36.0,100.0,33.0,-21.0,-1.0,7.0,4.0,16.0,7.0,-44.0,-1.0,10.0,0.0,-4.0,-12.0,-23.0,-20.0,-46.0,-9.0,-1.0,-27.0,2.0,-5.0,-6.0,-10.0,-20.0,-7.0,-40.0,48.0,7.0,1.0,8.0,-4.0,18.0,-2.0,-1.0,-15.0,-12.0,-1.0,0.0,-7.0,-5.0,-9.0,14.0,3
2561,9.0,1.0,1.0,0.0,12.0,36.0,-3.0,-4.0,-3.0,0.0,3.0,4.0,15.0,15.0,0.0,0.0,0.0,-4.0,-3.0,-7.0,-6.0,3.0,-4.0,-9.0,0.0,-3.0,0.0,-3.0,6.0,-12.0,0.0,6.0,0.0,-2.0,1.0,0.0,-30.0,3.0,0.0,1.0,-7.0,-1.0,-3.0,0.0,26.0,-27.0,-13.0,-21.0,13.0,4.0,4.0,2.0,-38.0,-3.0,12.0,15.0,-9.0,-4.0,-5.0,0.0,18.0,41.0,1.0,-5.0,3
1340,12.0,0.0,-1.0,2.0,-12.0,-12.0,-8.0,-18.0,-2.0,-1.0,-1.0,-10.0,21.0,-13.0,-5.0,11.0,-4.0,1.0,1.0,-15.0,-6.0,48.0,-1.0,-8.0,-10.0,-7.0,-4.0,0.0,-16.0,-73.0,-15.0,-6.0,4.0,0.0,3.0,1.0,5.0,-6.0,5.0,8.0,-22.0,-4.0,-2.0,7.0,-2.0,12.0,-11.0,-16.0,32.0,9.0,6.0,7.0,2.0,48.0,21.0,-3.0,-12.0,-3.0,-1.0,0.0,29.0,-20.0,6.0,6.0,3
2508,-10.0,-3.0,-1.0,1.0,5.0,28.0,-2.0,-3.0,12.0,1.0,1.0,-3.0,-13.0,-35.0,-2.0,15.0,0.0,0.0,-1.0,0.0,4.0,2.0,-2.0,-10.0,-2.0,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,-10.0,-2.0,0.0,-5.0,2.0,-10.0,-3.0,4.0,-2.0,-2.0,0.0,-3.0,10.0,23.0,-1.0,-28.0,-8.0,-3.0,-5.0,-4.0,-23.0,-24.0,3.0,12.0,-7.0,-2.0,-2.0,-4.0,-23.0,-30.0,-6.0,7.0,3
971,3.0,-8.0,-1.0,-5.0,14.0,15.0,4.0,-1.0,-16.0,8.0,-1.0,5.0,-5.0,-25.0,-25.0,-25.0,22.0,9.0,-3.0,-9.0,-25.0,-23.0,-3.0,-7.0,-11.0,-5.0,-2.0,-2.0,11.0,15.0,29.0,-13.0,20.0,6.0,4.0,6.0,-2.0,-3.0,-1.0,10.0,8.0,-12.0,0.0,13.0,-5.0,15.0,9.0,38.0,-13.0,5.0,1.0,6.0,-3.0,-4.0,-7.0,-14.0,-5.0,-4.0,-13.0,-28.0,-10.0,-11.0,-11.0,-34.0,3
1195,9.0,-13.0,-2.0,15.0,-7.0,71.0,12.0,-2.0,-21.0,6.0,6.0,-7.0,12.0,-14.0,-22.0,-28.0,-3.0,-2.0,-3.0,-6.0,-15.0,-51.0,-6.0,4.0,41.0,8.0,-3.0,-11.0,-9.0,-21.0,27.0,30.0,0.0,-3.0,7.0,24.0,-6.0,12.0,-10.0,-6.0,1.0,-1.0,-5.0,-28.0,33.0,-1.0,4.0,-14.0,-6.0,-3.0,-7.0,-13.0,-15.0,-27.0,-6.0,-19.0,-20.0,-11.0,-2.0,2.0,2.0,38.0,10.0,43.0,3
703,-5.0,-2.0,-2.0,-9.0,-16.0,-47.0,-5.0,-4.0,2.0,-3.0,-4.0,1.0,12.0,61.0,10.0,-7.0,-1.0,1.0,1.0,-1.0,6.0,-3.0,-2.0,-3.0,-1.0,1.0,-1.0,2.0,1.0,64.0,11.0,0.0,4.0,-2.0,1.0,-1.0,-9.0,-29.0,-9.0,-11.0,-6.0,-3.0,-3.0,-5.0,2.0,-13.0,-8.0,19.0,1.0,-6.0,-6.0,-4.0,6.0,30.0,4.0,5.0,-6.0,0.0,2.0,-3.0,-5.0,-25.0,-6.0,-1.0,3
709,-28.0,-12.0,1.0,4.0,-8.0,-10.0,-8.0,5.0,21.0,6.0,1.0,1.0,-10.0,13.0,5.0,-2.0,-1.0,-6.0,-5.0,-7.0,-8.0,-58.0,-15.0,2.0,-5.0,0.0,-5.0,-1.0,16.0,44.0,-13.0,-6.0,-10.0,1.0,5.0,2.0,-3.0,-17.0,11.0,10.0,14.0,3.0,0.0,1.0,9.0,-28.0,6.0,10.0,-16.0,-8.0,-1.0,2.0,-5.0,25.0,14.0,5.0,-3.0,5.0,7.0,2.0,-15.0,-38.0,-5.0,-3.0,3
2438,5.0,-1.0,-1.0,0.0,-1.0,-15.0,-17.0,-4.0,-8.0,-2.0,2.0,0.0,-7.0,-23.0,-4.0,-8.0,1.0,-3.0,0.0,-1.0,4.0,33.0,0.0,0.0,-8.0,-3.0,-6.0,-9.0,8.0,-7.0,-3.0,-8.0,-11.0,-4.0,-3.0,-2.0,25.0,0.0,-6.0,-15.0,17.0,3.0,1.0,-1.0,-62.0,-54.0,3.0,13.0,4.0,5.0,4.0,2.0,-9.0,-27.0,0.0,14.0,2.0,0.0,3.0,3.0,31.0,44.0,2.0,-11.0,3
805,-25.0,-2.0,-3.0,1.0,-4.0,2.0,-16.0,-9.0,-7.0,6.0,-2.0,-1.0,4.0,10.0,25.0,5.0,2.0,-10.0,-1.0,-1.0,-7.0,-30.0,2.0,24.0,-6.0,-7.0,-4.0,2.0,23.0,11.0,0.0,-17.0,-6.0,0.0,3.0,5.0,7.0,81.0,9.0,4.0,-4.0,-6.0,-7.0,-5.0,3.0,-63.0,-36.0,-19.0,9.0,2.0,-3.0,-5.0,-26.0,34.0,6.0,5.0,4.0,2.0,4.0,-1.0,-9.0,-47.0,28.0,14.0,3
758,-6.0,-8.0,-2.0,0.0,3.0,25.0,6.0,3.0,17.0,0.0,0.0,-1.0,8.0,-33.0,-13.0,-9.0,-3.0,-2.0,-4.0,-7.0,-12.0,-35.0,-13.0,-13.0,-2.0,0.0,-1.0,2.0,0.0,12.0,-2.0,-3.0,10.0,-3.0,-4.0,-3.0,-3.0,-40.0,5.0,5.0,7.0,2.0,6.0,8.0,24.0,92.0,18.0,6.0,1.0,2.0,1.0,4.0,-28.0,-30.0,6.0,0.0,0.0,-7.0,-2.0,-6.0,-5.0,2.0,-10.0,-2.0,3
870,-4.0,1.0,-3.0,-16.0,11.0,1.0,11.0,-2.0,1.0,-1.0,-7.0,-13.0,-9.0,-35.0,-4.0,-1.0,7.0,-3.0,-1.0,-6.0,14.0,-5.0,-7.0,9.0,-4.0,3.0,8.0,10.0,1.0,10.0,-7.0,-3.0,-10.0,-4.0,-2.0,6.0,23.0,55.0,11.0,-1.0,6.0,2.0,-3.0,-9.0,-18.0,-17.0,-9.0,10.0,-15.0,-20.0,-6.0,-10.0,-14.0,-13.0,-5.0,-17.0,2.0,9.0,1.0,4.0,14.0,65.0,-11.0,1.0,3
1297,2.0,-1.0,1.0,3.0,31.0,3.0,-12.0,-3.0,4.0,1.0,-3.0,-6.0,-12.0,-49.0,-12.0,0.0,5.0,-1.0,-7.0,-11.0,0.0,-3.0,-5.0,-2.0,-11.0,1.0,11.0,20.0,-4.0,-11.0,4.0,-2.0,-8.0,-3.0,-9.0,-24.0,-2.0,-38.0,-6.0,-14.0,8.0,-5.0,0.0,16.0,13.0,107.0,5.0,52.0,-4.0,5.0,6.0,8.0,4.0,10.0,2.0,3.0,17.0,3.0,1.0,0.0,-2.0,-1.0,10.0,5.0,3
1841,6.0,4.0,1.0,4.0,5.0,-1.0,-7.0,1.0,-9.0,-8.0,-10.0,-7.0,18.0,27.0,-7.0,-6.0,-7.0,-1.0,2.0,5.0,-1.0,10.0,13.0,-5.0,12.0,10.0,6.0,2.0,-19.0,12.0,20.0,34.0,-3.0,2.0,1.0,2.0,-1.0,13.0,3.0,-2.0,-1.0,1.0,2.0,-1.0,-6.0,-11.0,-8.0,5.0,0.0,-2.0,-1.0,-3.0,5.0,-35.0,-15.0,-8.0,-7.0,-1.0,0.0,-2.0,7.0,-1.0,-5.0,-19.0,3
997,1.0,-6.0,-1.0,-2.0,46.0,7.0,11.0,-23.0,0.0,1.0,-5.0,-16.0,-21.0,-24.0,-9.0,-24.0,-1.0,0.0,3.0,21.0,3.0,-17.0,-9.0,20.0,10.0,5.0,6.0,-3.0,-4.0,-23.0,-1.0,-4.0,-11.0,0.0,-1.0,3.0,2.0,15.0,8.0,-8.0,38.0,3.0,-8.0,-24.0,7.0,55.0,-7.0,16.0,-21.0,-10.0,0.0,4.0,10.0,-46.0,4.0,-7.0,29.0,9.0,-4.0,-12.0,-31.0,-56.0,-28.0,-4.0,3
2319,3.0,-2.0,-1.0,0.0,22.0,-5.0,-6.0,0.0,-21.0,0.0,3.0,4.0,-9.0,42.0,6.0,-1.0,-3.0,-7.0,-8.0,-5.0,7.0,-18.0,-12.0,-23.0,3.0,2.0,1.0,-7.0,-19.0,-9.0,3.0,-14.0,6.0,3.0,1.0,-1.0,-52.0,-44.0,-4.0,15.0,2.0,-1.0,-1.0,0.0,5.0,3.0,4.0,0.0,0.0,3.0,4.0,1.0,-26.0,-34.0,-1.0,0.0,4.0,-3.0,-4.0,2.0,34.0,16.0,-6.0,-2.0,3
1007,-5.0,0.0,6.0,14.0,-6.0,55.0,-2.0,-32.0,-14.0,9.0,1.0,16.0,3.0,-18.0,-18.0,-28.0,10.0,-6.0,-6.0,-13.0,-10.0,-67.0,-2.0,-13.0,4.0,2.0,1.0,4.0,-9.0,27.0,11.0,29.0,4.0,-12.0,-5.0,-17.0,-2.0,27.0,0.0,2.0,3.0,9.0,6.0,15.0,19.0,4.0,8.0,6.0,-15.0,-14.0,-1.0,2.0,-12.0,-50.0,-39.0,-22.0,5.0,3.0,2.0,6.0,-16.0,-19.0,10.0,18.0,3
1265,-7.0,-5.0,-1.0,-11.0,-20.0,18.0,1.0,34.0,-2.0,-5.0,-5.0,-2.0,1.0,-23.0,0.0,-9.0,11.0,10.0,9.0,17.0,1.0,99.0,36.0,6.0,8.0,-1.0,-7.0,-14.0,-8.0,-44.0,-14.0,-19.0,-11.0,-9.0,3.0,7.0,22.0,-40.0,-6.0,36.0,18.0,-4.0,0.0,7.0,-11.0,48.0,7.0,14.0,-1.0,-2.0,3.0,-3.0,13.0,3.0,14.0,4.0,13.0,3.0,-4.0,-9.0,-14.0,-66.0,-45.0,-51.0,3
1173,-4.0,4.0,0.0,12.0,14.0,16.0,1.0,14.0,5.0,1.0,-6.0,-18.0,11.0,-6.0,-10.0,-12.0,-3.0,7.0,1.0,0.0,-24.0,-88.0,-9.0,1.0,12.0,-19.0,1.0,8.0,24.0,109.0,6.0,29.0,-16.0,-7.0,-2.0,0.0,-13.0,13.0,6.0,-4.0,18.0,-4.0,-6.0,-5.0,17.0,33.0,-1.0,-4.0,-15.0,1.0,1.0,3.0,-8.0,48.0,9.0,4.0,5.0,5.0,-6.0,0.0,4.0,-77.0,-11.0,-20.0,3
2579,3.0,-1.0,-1.0,2.0,-5.0,29.0,-1.0,-12.0,-3.0,-1.0,-2.0,-7.0,0.0,8.0,-8.0,1.0,-2.0,-1.0,-3.0,-2.0,0.0,2.0,1.0,-2.0,-4.0,-1.0,-3.0,-3.0,2.0,-57.0,0.0,-11.0,3.0,-2.0,1.0,2.0,-2.0,25.0,2.0,-9.0,-3.0,2.0,3.0,5.0,15.0,25.0,5.0,3.0,-8.0,-1.0,3.0,2.0,0.0,-4.0,1.0,-4.0,-4.0,-3.0,-1.0,0.0,-17.0,24.0,0.0,-7.0,3
1971,-5.0,-3.0,-1.0,4.0,0.0,-10.0,-5.0,-7.0,1.0,1.0,0.0,-5.0,-5.0,-24.0,-6.0,-3.0,-1.0,-3.0,-1.0,2.0,4.0,54.0,1.0,-5.0,-3.0,-3.0,0.0,-3.0,14.0,28.0,17.0,2.0,1.0,2.0,3.0,-2.0,-20.0,-34.0,-10.0,-4.0,-2.0,-1.0,2.0,2.0,4.0,-5.0,-3.0,2.0,0.0,1.0,-2.0,-1.0,-6.0,-38.0,-4.0,-3.0,-4.0,-5.0,-6.0,-3.0,8.0,11.0,-1.0,-1.0,3
1159,-10.0,0.0,0.0,5.0,-10.0,-56.0,-4.0,3.0,1.0,-8.0,2.0,9.0,13.0,30.0,4.0,3.0,1.0,-1.0,-2.0,-1.0,22.0,0.0,24.0,-14.0,18.0,6.0,5.0,3.0,-20.0,-31.0,-32.0,0.0,-17.0,-4.0,-1.0,12.0,16.0,-4.0,-8.0,-16.0,14.0,3.0,-6.0,-12.0,0.0,41.0,2.0,7.0,-5.0,-1.0,6.0,6.0,-17.0,-18.0,-8.0,-22.0,8.0,0.0,-3.0,4.0,-2.0,0.0,-8.0,7.0,3
2502,-6.0,-1.0,0.0,0.0,-16.0,-12.0,-3.0,0.0,-5.0,-3.0,-3.0,0.0,11.0,26.0,-1.0,-6.0,3.0,-1.0,-1.0,-1.0,-4.0,5.0,-5.0,-3.0,-4.0,-3.0,-5.0,-6.0,-14.0,-56.0,-12.0,-3.0,-4.0,1.0,2.0,-1.0,-15.0,43.0,16.0,6.0,6.0,-1.0,-1.0,1.0,16.0,-6.0,-14.0,-3.0,-3.0,-2.0,1.0,-1.0,-34.0,-35.0,14.0,14.0,2.0,7.0,6.0,4.0,19.0,30.0,2.0,-10.0,3
250,4.0,-1.0,0.0,0.0,3.0,11.0,-14.0,-4.0,2.0,-3.0,-3.0,-3.0,19.0,20.0,1.0,1.0,-3.0,-3.0,-4.0,-3.0,16.0,38.0,-3.0,-3.0,-15.0,7.0,5.0,3.0,-43.0,-55.0,10.0,4.0,-12.0,-4.0,0.0,-2.0,3.0,3.0,-5.0,-5.0,28.0,5.0,2.0,-1.0,0.0,-5.0,9.0,4.0,0.0,-2.0,-2.0,-4.0,2.0,-5.0,0.0,5.0,3.0,1.0,1.0,3.0,21.0,-3.0,-4.0,-5.0,3
2498,5.0,3.0,3.0,-1.0,-10.0,-28.0,-1.0,4.0,-5.0,-2.0,-1.0,2.0,11.0,16.0,-6.0,-9.0,-1.0,-2.0,-2.0,-2.0,-13.0,-5.0,3.0,0.0,1.0,1.0,4.0,2.0,10.0,-2.0,0.0,5.0,-5.0,-3.0,-4.0,-3.0,15.0,35.0,-2.0,-12.0,-3.0,0.0,0.0,1.0,-21.0,-53.0,-1.0,24.0,12.0,-1.0,-4.0,-3.0,13.0,19.0,-6.0,5.0,-11.0,0.0,0.0,1.0,-9.0,11.0,2.0,-9.0,3
2264,-9.0,-1.0,-2.0,-3.0,31.0,-19.0,-7.0,-1.0,8.0,1.0,2.0,3.0,-30.0,34.0,6.0,-9.0,-6.0,0.0,5.0,1.0,-12.0,-9.0,3.0,-8.0,2.0,-2.0,-4.0,-1.0,3.0,-34.0,-6.0,20.0,-1.0,0.0,0.0,0.0,-5.0,11.0,5.0,6.0,0.0,1.0,0.0,-3.0,1.0,-21.0,-2.0,-6.0,-3.0,-1.0,0.0,1.0,7.0,15.0,-3.0,-6.0,-8.0,-4.0,-4.0,-5.0,-7.0,0.0,-5.0,-11.0,3
1221,-7.0,-1.0,1.0,14.0,-5.0,-12.0,-36.0,4.0,-7.0,-7.0,-2.0,-6.0,0.0,9.0,32.0,-2.0,10.0,2.0,-2.0,6.0,34.0,32.0,0.0,-4.0,-5.0,-7.0,0.0,3.0,-14.0,-38.0,1.0,6.0,5.0,3.0,-1.0,-2.0,-5.0,-33.0,5.0,0.0,-8.0,-3.0,-2.0,-1.0,-5.0,1.0,-22.0,-13.0,-11.0,0.0,-3.0,-5.0,10.0,35.0,8.0,-16.0,-2.0,-1.0,0.0,1.0,-8.0,-44.0,6.0,-13.0,3
2887,-3.0,-2.0,-1.0,0.0,-12.0,-18.0,-4.0,8.0,1.0,-2.0,-1.0,-1.0,-14.0,-5.0,-9.0,-24.0,1.0,1.0,1.0,-1.0,14.0,-4.0,-1.0,21.0,-1.0,-1.0,0.0,-3.0,-16.0,-35.0,-2.0,-3.0,-8.0,-2.0,-3.0,0.0,20.0,17.0,-2.0,-7.0,10.0,4.0,2.0,2.0,-15.0,21.0,16.0,16.0,5.0,-2.0,-1.0,-3.0,3.0,-5.0,-5.0,-13.0,-14.0,1.0,1.0,3.0,7.0,9.0,-4.0,-4.0,3
