,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
3,2.0,3.0,0.0,2.0,0.0,22.0,106.0,-14.0,-16.0,-2.0,-3.0,-4.0,18.0,21.0,-9.0,2.0,-8.0,0.0,3.0,5.0,-14.0,-15.0,13.0,-13.0,11.0,-4.0,-5.0,-8.0,-30.0,-27.0,-128.0,-22.0,-3.0,-5.0,-8.0,0.0,25.0,-9.0,-28.0,2.0,-22.0,8.0,8.0,-2.0,2.0,12.0,53.0,20.0,28.0,-9.0,-5.0,-5.0,-7.0,-7.0,-54.0,-38.0,-11.0,4.0,7.0,11.0,33.0,39.0,119.0,43.0,0
2503,-3.0,3.0,-2.0,2.0,-8.0,8.0,-4.0,-16.0,10.0,3.0,5.0,2.0,7.0,-6.0,-65.0,13.0,-8.0,-9.0,-5.0,-5.0,-7.0,-4.0,75.0,8.0,-6.0,-1.0,0.0,-2.0,-1.0,12.0,-27.0,-5.0,-3.0,5.0,1.0,-4.0,-2.0,-13.0,25.0,24.0,6.0,2.0,-1.0,-1.0,-4.0,6.0,-5.0,1.0,-13.0,-11.0,-6.0,1.0,12.0,-13.0,-56.0,-38.0,4.0,5.0,-1.0,-8.0,-4.0,21.0,61.0,8.0,0
48,14.0,6.0,5.0,-4.0,4.0,28.0,127.0,52.0,-10.0,-7.0,-3.0,5.0,16.0,4.0,-63.0,-43.0,14.0,0.0,0.0,-1.0,-8.0,-11.0,-39.0,5.0,-31.0,-1.0,-1.0,0.0,14.0,14.0,69.0,3.0,-5.0,-6.0,-9.0,-4.0,-14.0,11.0,-20.0,-5.0,-3.0,0.0,3.0,10.0,-2.0,-22.0,-52.0,-22.0,18.0,3.0,4.0,5.0,0.0,9.0,14.0,1.0,-12.0,-1.0,-2.0,-12.0,0.0,-4.0,35.0,-11.0,0
1719,0.0,0.0,2.0,11.0,1.0,-9.0,-2.0,10.0,5.0,-3.0,-6.0,-12.0,9.0,6.0,-10.0,-15.0,-8.0,5.0,2.0,-12.0,-13.0,5.0,15.0,30.0,3.0,-3.0,-4.0,2.0,-1.0,-4.0,-21.0,-14.0,3.0,-2.0,3.0,3.0,-6.0,1.0,9.0,-15.0,3.0,5.0,0.0,-14.0,22.0,2.0,36.0,25.0,-7.0,2.0,1.0,14.0,1.0,-2.0,-10.0,-7.0,-6.0,0.0,-11.0,-10.0,-6.0,-2.0,6.0,5.0,0
2244,0.0,-8.0,-11.0,-1.0,11.0,-9.0,-8.0,-10.0,-6.0,18.0,0.0,-2.0,1.0,7.0,-1.0,10.0,4.0,7.0,6.0,-4.0,-3.0,-23.0,-23.0,0.0,5.0,-36.0,-6.0,7.0,6.0,11.0,-32.0,19.0,-43.0,-10.0,1.0,6.0,7.0,2.0,80.0,14.0,62.0,12.0,-6.0,-9.0,5.0,13.0,7.0,15.0,-3.0,3.0,9.0,6.0,-12.0,3.0,22.0,-23.0,6.0,4.0,1.0,-9.0,4.0,7.0,-13.0,13.0,0
2135,-10.0,1.0,-9.0,5.0,2.0,-9.0,-17.0,-14.0,-4.0,6.0,13.0,-17.0,-7.0,-3.0,-5.0,-8.0,3.0,-8.0,3.0,5.0,-4.0,7.0,15.0,11.0,-16.0,4.0,-1.0,-8.0,-7.0,-13.0,5.0,2.0,2.0,17.0,3.0,3.0,0.0,-14.0,-88.0,-16.0,-39.0,-28.0,-8.0,8.0,4.0,18.0,101.0,-10.0,77.0,10.0,-1.0,-6.0,20.0,7.0,28.0,41.0,5.0,-11.0,-5.0,-1.0,-6.0,-1.0,4.0,9.0,0
1448,11.0,-4.0,-5.0,2.0,23.0,-8.0,-62.0,-31.0,-2.0,-5.0,-2.0,-7.0,-33.0,-6.0,-22.0,2.0,-1.0,1.0,3.0,7.0,9.0,19.0,73.0,29.0,6.0,0.0,-2.0,-6.0,8.0,19.0,-75.0,0.0,-7.0,-2.0,2.0,3.0,-27.0,-11.0,-21.0,10.0,8.0,3.0,0.0,-1.0,34.0,0.0,35.0,28.0,-16.0,-3.0,-2.0,0.0,-13.0,-12.0,-53.0,-41.0,14.0,0.0,0.0,4.0,12.0,0.0,98.0,24.0,0
1169,-16.0,3.0,-2.0,-7.0,22.0,37.0,-128.0,-2.0,-27.0,4.0,2.0,-2.0,-25.0,-24.0,-49.0,-16.0,-11.0,9.0,2.0,12.0,-1.0,18.0,-128.0,-40.0,-22.0,-34.0,0.0,2.0,1.0,-27.0,74.0,-28.0,12.0,17.0,-3.0,-4.0,-8.0,-2.0,-122.0,-86.0,23.0,16.0,10.0,4.0,32.0,59.0,127.0,127.0,6.0,-16.0,-5.0,-4.0,-4.0,-8.0,-128.0,-27.0,6.0,7.0,-3.0,5.0,-12.0,-12.0,-31.0,-7.0,0
1017,-6.0,6.0,0.0,5.0,9.0,9.0,17.0,2.0,4.0,-8.0,-17.0,-23.0,8.0,0.0,11.0,1.0,10.0,13.0,14.0,-1.0,0.0,3.0,-22.0,-12.0,-7.0,-1.0,0.0,-8.0,-9.0,-9.0,12.0,-1.0,3.0,-29.0,-4.0,8.0,4.0,4.0,-5.0,-4.0,-13.0,-3.0,1.0,2.0,-1.0,-19.0,-69.0,-3.0,-5.0,-4.0,-4.0,1.0,-9.0,23.0,38.0,-10.0,38.0,10.0,3.0,3.0,30.0,30.0,44.0,18.0,0
2760,38.0,2.0,0.0,6.0,-7.0,-19.0,-61.0,-24.0,-8.0,-9.0,-7.0,-2.0,16.0,19.0,106.0,5.0,3.0,0.0,1.0,-7.0,-3.0,4.0,-63.0,-10.0,-8.0,-3.0,1.0,2.0,5.0,10.0,-44.0,-2.0,-11.0,-2.0,1.0,0.0,-1.0,-5.0,1.0,7.0,-6.0,-2.0,-1.0,-1.0,-16.0,-18.0,-15.0,-39.0,11.0,2.0,1.0,7.0,-17.0,-11.0,46.0,67.0,-8.0,-1.0,-1.0,-2.0,35.0,1.0,-58.0,-15.0,0
2199,-10.0,15.0,1.0,9.0,9.0,-28.0,-47.0,-10.0,-29.0,-13.0,-3.0,-10.0,-13.0,2.0,13.0,15.0,37.0,33.0,-3.0,-9.0,13.0,32.0,-1.0,-4.0,-1.0,-10.0,5.0,25.0,-4.0,-25.0,-4.0,-25.0,-27.0,23.0,4.0,-10.0,-17.0,11.0,-9.0,16.0,-10.0,-60.0,-1.0,-1.0,17.0,17.0,45.0,23.0,27.0,-20.0,-6.0,1.0,-10.0,11.0,-18.0,3.0,14.0,29.0,22.0,8.0,9.0,-22.0,-9.0,-7.0,0
1756,-21.0,4.0,2.0,22.0,-9.0,6.0,-3.0,1.0,-11.0,-2.0,0.0,0.0,10.0,1.0,20.0,3.0,26.0,5.0,-2.0,-21.0,-10.0,-7.0,-25.0,-13.0,9.0,-8.0,-4.0,-5.0,6.0,6.0,5.0,-3.0,27.0,4.0,0.0,10.0,-8.0,8.0,20.0,15.0,-4.0,-3.0,6.0,11.0,-2.0,-10.0,-1.0,-1.0,-17.0,0.0,-7.0,3.0,20.0,-6.0,-9.0,-10.0,-8.0,0.0,9.0,-13.0,-3.0,1.0,14.0,0.0,0
1907,0.0,11.0,-6.0,-2.0,-4.0,-6.0,-43.0,-4.0,11.0,13.0,1.0,1.0,5.0,-4.0,9.0,-3.0,-12.0,-26.0,4.0,7.0,-20.0,-6.0,-41.0,-17.0,5.0,0.0,0.0,-6.0,20.0,7.0,63.0,19.0,-6.0,2.0,1.0,0.0,15.0,1.0,-3.0,-2.0,6.0,6.0,-3.0,-1.0,-1.0,12.0,-16.0,-17.0,-2.0,3.0,-9.0,8.0,-3.0,-2.0,21.0,-5.0,-5.0,3.0,15.0,0.0,19.0,-2.0,-21.0,3.0,0
630,-12.0,2.0,4.0,0.0,-6.0,10.0,-28.0,21.0,-22.0,-6.0,0.0,8.0,13.0,9.0,21.0,-36.0,8.0,6.0,3.0,1.0,13.0,-27.0,-53.0,-15.0,9.0,0.0,-3.0,-7.0,5.0,10.0,50.0,19.0,-22.0,0.0,-5.0,-9.0,-19.0,3.0,41.0,22.0,44.0,0.0,1.0,-4.0,13.0,-6.0,-9.0,-6.0,-52.0,-3.0,3.0,14.0,-12.0,-4.0,-59.0,-3.0,17.0,7.0,-3.0,-26.0,-10.0,-25.0,-18.0,-42.0,0
914,17.0,3.0,2.0,-2.0,-17.0,-3.0,-54.0,-7.0,-12.0,4.0,1.0,11.0,19.0,11.0,113.0,38.0,-1.0,-6.0,1.0,-8.0,-11.0,-18.0,-46.0,-6.0,1.0,-4.0,-3.0,-2.0,4.0,10.0,9.0,-2.0,23.0,-6.0,-12.0,-4.0,-2.0,1.0,15.0,6.0,-44.0,5.0,9.0,8.0,-6.0,8.0,-41.0,-40.0,67.0,3.0,5.0,21.0,6.0,-9.0,-54.0,34.0,-10.0,3.0,-4.0,-25.0,11.0,18.0,67.0,35.0,0
2876,-8.0,-3.0,-3.0,-3.0,8.0,17.0,54.0,16.0,-1.0,0.0,-1.0,0.0,5.0,23.0,-20.0,-10.0,2.0,-2.0,3.0,8.0,3.0,4.0,11.0,-4.0,-9.0,-3.0,-3.0,2.0,-9.0,-15.0,-68.0,-37.0,-3.0,-4.0,0.0,-6.0,-5.0,-40.0,-77.0,-9.0,9.0,0.0,0.0,-3.0,2.0,18.0,91.0,49.0,-9.0,-3.0,-1.0,2.0,-1.0,1.0,-110.0,-31.0,-9.0,-4.0,-2.0,0.0,-15.0,-12.0,101.0,15.0,0
417,-6.0,5.0,-1.0,-1.0,-14.0,-1.0,66.0,-7.0,3.0,3.0,-2.0,-13.0,15.0,20.0,-29.0,-5.0,9.0,-5.0,-3.0,6.0,-8.0,-16.0,-28.0,19.0,-38.0,3.0,4.0,1.0,-6.0,-16.0,-46.0,-25.0,21.0,-1.0,3.0,3.0,-7.0,-21.0,-77.0,-36.0,-20.0,-1.0,-1.0,3.0,9.0,3.0,50.0,28.0,48.0,2.0,1.0,-8.0,-4.0,14.0,53.0,-7.0,-10.0,-5.0,-4.0,-3.0,-4.0,-12.0,-31.0,-16.0,0
2323,9.0,14.0,-7.0,4.0,0.0,25.0,45.0,4.0,6.0,-30.0,5.0,23.0,13.0,-26.0,11.0,23.0,-38.0,-10.0,-23.0,-22.0,12.0,-1.0,10.0,4.0,52.0,-40.0,-3.0,8.0,3.0,52.0,-88.0,-32.0,-73.0,-48.0,8.0,-11.0,-9.0,-1.0,45.0,2.0,34.0,-32.0,-18.0,1.0,-5.0,5.0,33.0,38.0,-36.0,23.0,-1.0,18.0,-7.0,-1.0,-30.0,-9.0,-26.0,-11.0,2.0,-17.0,25.0,-45.0,0.0,-33.0,0
1695,18.0,2.0,-3.0,3.0,-15.0,2.0,4.0,10.0,-28.0,0.0,3.0,12.0,12.0,-4.0,-17.0,3.0,-7.0,-1.0,-4.0,1.0,16.0,-8.0,-27.0,-20.0,11.0,14.0,-1.0,-8.0,-3.0,-3.0,-6.0,6.0,-9.0,-19.0,0.0,-4.0,-6.0,-2.0,-4.0,-2.0,-20.0,0.0,0.0,6.0,11.0,2.0,7.0,-20.0,6.0,0.0,-1.0,-14.0,-18.0,-9.0,-66.0,4.0,-3.0,-14.0,-4.0,3.0,5.0,8.0,65.0,22.0,0
1099,-42.0,6.0,-2.0,-2.0,-1.0,-34.0,-48.0,-24.0,7.0,-34.0,-3.0,1.0,-21.0,-27.0,-79.0,-15.0,4.0,-1.0,3.0,-5.0,19.0,9.0,38.0,14.0,-5.0,-2.0,-9.0,-7.0,-7.0,1.0,51.0,7.0,2.0,-11.0,-6.0,-1.0,5.0,7.0,52.0,-7.0,2.0,19.0,4.0,0.0,1.0,11.0,-20.0,3.0,-10.0,-12.0,-2.0,-8.0,-6.0,-15.0,2.0,-7.0,20.0,-4.0,-6.0,11.0,-1.0,10.0,-76.0,8.0,0
706,-11.0,7.0,2.0,-6.0,-3.0,-28.0,-101.0,-60.0,-17.0,1.0,3.0,10.0,-23.0,-5.0,53.0,36.0,-36.0,0.0,5.0,10.0,25.0,-10.0,-22.0,-14.0,91.0,-16.0,-16.0,-18.0,-24.0,-7.0,-22.0,-18.0,19.0,5.0,0.0,1.0,13.0,19.0,111.0,-9.0,14.0,6.0,0.0,3.0,27.0,52.0,-4.0,83.0,-12.0,4.0,12.0,26.0,-2.0,11.0,-86.0,-27.0,-37.0,-7.0,-2.0,-3.0,-13.0,-35.0,-64.0,-5.0,0
916,4.0,-1.0,3.0,3.0,16.0,45.0,8.0,0.0,16.0,11.0,-5.0,-8.0,-16.0,-31.0,38.0,8.0,-21.0,7.0,-17.0,-9.0,-15.0,37.0,24.0,9.0,-13.0,-8.0,7.0,-3.0,7.0,-29.0,-71.0,-27.0,14.0,8.0,4.0,1.0,-6.0,-11.0,17.0,7.0,-6.0,-5.0,2.0,1.0,1.0,-1.0,-35.0,-1.0,-79.0,-3.0,-5.0,13.0,-11.0,-24.0,-50.0,-11.0,56.0,-19.0,-2.0,-7.0,27.0,-30.0,-75.0,-49.0,0
2746,13.0,-3.0,-3.0,-4.0,6.0,4.0,-57.0,33.0,-4.0,3.0,1.0,4.0,4.0,2.0,24.0,8.0,-16.0,-1.0,-4.0,-5.0,-17.0,1.0,16.0,18.0,4.0,-3.0,-2.0,5.0,15.0,5.0,-55.0,-23.0,-8.0,3.0,0.0,-3.0,-17.0,-1.0,53.0,3.0,8.0,-2.0,0.0,0.0,5.0,-10.0,-28.0,-9.0,-8.0,-2.0,-2.0,4.0,0.0,13.0,-55.0,4.0,3.0,4.0,-1.0,-8.0,-4.0,-4.0,38.0,-7.0,0
2369,-3.0,-7.0,-4.0,6.0,-14.0,-15.0,-9.0,4.0,-9.0,10.0,17.0,16.0,21.0,-4.0,-50.0,-12.0,-14.0,0.0,-8.0,-22.0,12.0,-7.0,13.0,3.0,21.0,49.0,18.0,11.0,-8.0,3.0,19.0,-1.0,-11.0,-51.0,-18.0,-2.0,-5.0,0.0,-27.0,10.0,-2.0,-4.0,-6.0,-5.0,-8.0,-27.0,-36.0,-5.0,3.0,-13.0,-5.0,8.0,-15.0,-13.0,-9.0,-35.0,8.0,24.0,-5.0,-31.0,16.0,49.0,0.0,15.0,0
728,-49.0,5.0,-4.0,-5.0,-12.0,-69.0,-100.0,-112.0,50.0,32.0,11.0,5.0,32.0,80.0,127.0,97.0,-13.0,-35.0,-9.0,-26.0,19.0,43.0,-128.0,-46.0,13.0,0.0,-6.0,-12.0,-26.0,12.0,-88.0,-14.0,-12.0,10.0,-11.0,7.0,-11.0,-29.0,-83.0,-4.0,-33.0,-25.0,10.0,4.0,-33.0,-56.0,-41.0,2.0,-28.0,-7.0,-5.0,-10.0,27.0,-9.0,-94.0,-75.0,68.0,21.0,13.0,2.0,7.0,-13.0,80.0,32.0,0
2868,16.0,5.0,-5.0,-10.0,5.0,29.0,90.0,49.0,-6.0,2.0,1.0,2.0,8.0,13.0,30.0,2.0,8.0,0.0,0.0,1.0,1.0,-1.0,-25.0,10.0,-5.0,0.0,-2.0,-1.0,0.0,4.0,-11.0,3.0,-3.0,1.0,9.0,14.0,-1.0,-1.0,-114.0,-40.0,-4.0,-7.0,-4.0,-6.0,-1.0,-30.0,-8.0,-5.0,1.0,2.0,-2.0,-11.0,-2.0,9.0,109.0,6.0,-35.0,6.0,5.0,13.0,5.0,15.0,-52.0,27.0,0
627,-12.0,-8.0,-8.0,-9.0,-9.0,21.0,42.0,10.0,1.0,-4.0,-2.0,-6.0,8.0,-12.0,-21.0,-32.0,-37.0,-3.0,-2.0,1.0,-22.0,13.0,-38.0,36.0,3.0,6.0,5.0,12.0,21.0,2.0,43.0,-31.0,12.0,-8.0,-6.0,-11.0,-12.0,-24.0,-64.0,31.0,7.0,-1.0,-3.0,7.0,14.0,30.0,124.0,11.0,4.0,2.0,4.0,-4.0,-7.0,-28.0,-25.0,10.0,-29.0,1.0,-5.0,-8.0,-4.0,13.0,-49.0,-6.0,0
1979,-35.0,8.0,8.0,-2.0,38.0,35.0,-30.0,17.0,12.0,24.0,2.0,9.0,-40.0,-13.0,-83.0,-47.0,-17.0,27.0,10.0,-13.0,-9.0,13.0,80.0,42.0,-12.0,-4.0,-13.0,14.0,32.0,-18.0,12.0,-28.0,13.0,-38.0,17.0,-23.0,-21.0,-1.0,5.0,61.0,-15.0,17.0,-3.0,-13.0,-8.0,11.0,-34.0,-2.0,-12.0,2.0,14.0,16.0,-16.0,16.0,-18.0,-5.0,0.0,33.0,-5.0,-6.0,-6.0,-67.0,7.0,18.0,0
933,-12.0,7.0,7.0,9.0,6.0,-26.0,-26.0,-3.0,-11.0,-5.0,-2.0,-2.0,-14.0,-20.0,-54.0,-17.0,21.0,3.0,0.0,-4.0,-4.0,-13.0,-7.0,8.0,-29.0,6.0,-5.0,1.0,-3.0,-8.0,-6.0,-8.0,7.0,4.0,5.0,5.0,11.0,-14.0,15.0,-2.0,-3.0,-4.0,-8.0,-4.0,-8.0,-3.0,13.0,3.0,-39.0,-13.0,-2.0,2.0,-9.0,-13.0,-9.0,4.0,63.0,-24.0,-5.0,5.0,23.0,-6.0,-108.0,-35.0,0
835,-12.0,-40.0,3.0,7.0,10.0,21.0,-38.0,-10.0,-7.0,3.0,4.0,10.0,8.0,19.0,58.0,2.0,-13.0,-24.0,5.0,2.0,-5.0,-11.0,-48.0,-30.0,41.0,14.0,-1.0,9.0,4.0,-16.0,-11.0,17.0,-14.0,11.0,-7.0,-27.0,-12.0,8.0,-16.0,-1.0,14.0,13.0,-1.0,-2.0,5.0,4.0,28.0,14.0,-19.0,-5.0,6.0,8.0,-5.0,15.0,-45.0,-10.0,-6.0,-1.0,3.0,0.0,9.0,-26.0,4.0,-32.0,0
59,31.0,1.0,-1.0,-5.0,16.0,5.0,-25.0,-15.0,6.0,-1.0,0.0,11.0,-2.0,-1.0,-3.0,-2.0,-2.0,0.0,-1.0,1.0,-3.0,-10.0,-16.0,-22.0,-28.0,-6.0,-8.0,-17.0,-10.0,-1.0,-11.0,-5.0,-26.0,-1.0,1.0,3.0,-8.0,9.0,-2.0,20.0,84.0,5.0,6.0,9.0,13.0,-5.0,25.0,2.0,-14.0,-5.0,-6.0,-7.0,18.0,6.0,-6.0,-3.0,10.0,2.0,0.0,5.0,5.0,14.0,34.0,-10.0,0
1906,-3.0,5.0,-3.0,-21.0,-25.0,2.0,-21.0,-1.0,-13.0,0.0,-2.0,7.0,13.0,-2.0,-11.0,-3.0,25.0,-8.0,-7.0,-11.0,-15.0,-9.0,-29.0,-16.0,-4.0,7.0,-8.0,-7.0,-4.0,5.0,16.0,16.0,6.0,11.0,11.0,21.0,14.0,0.0,24.0,-8.0,-12.0,-5.0,-2.0,-20.0,8.0,6.0,33.0,-7.0,-12.0,-23.0,-3.0,0.0,-12.0,3.0,-5.0,24.0,0.0,-3.0,0.0,0.0,2.0,-8.0,-11.0,8.0,0
2111,-9.0,-3.0,-8.0,-11.0,0.0,-13.0,13.0,3.0,4.0,15.0,7.0,17.0,-5.0,-7.0,-61.0,-15.0,-18.0,-37.0,-16.0,-1.0,-6.0,-5.0,28.0,10.0,5.0,2.0,11.0,-1.0,10.0,8.0,6.0,-4.0,-4.0,-3.0,-4.0,-11.0,-17.0,-1.0,18.0,0.0,15.0,-2.0,1.0,2.0,2.0,1.0,10.0,8.0,-4.0,2.0,0.0,-1.0,0.0,-14.0,-40.0,-2.0,-4.0,20.0,-4.0,-6.0,-19.0,-4.0,-15.0,-7.0,0
1412,-33.0,1.0,3.0,-8.0,1.0,-4.0,11.0,5.0,-30.0,-19.0,-1.0,-4.0,4.0,6.0,-61.0,-15.0,29.0,4.0,0.0,7.0,10.0,9.0,44.0,-6.0,-23.0,-10.0,-4.0,-7.0,9.0,9.0,3.0,6.0,20.0,-6.0,-4.0,9.0,-11.0,6.0,26.0,-8.0,-3.0,8.0,3.0,-3.0,2.0,3.0,-42.0,9.0,-19.0,-2.0,-5.0,-2.0,-17.0,-7.0,0.0,-20.0,8.0,3.0,1.0,7.0,-7.0,16.0,28.0,20.0,0
171,-46.0,-4.0,-1.0,-1.0,-18.0,1.0,39.0,11.0,56.0,-3.0,-5.0,-5.0,2.0,0.0,-4.0,-4.0,-20.0,-3.0,0.0,-1.0,-9.0,-3.0,-59.0,4.0,7.0,0.0,-4.0,-2.0,3.0,-3.0,9.0,-7.0,-1.0,-1.0,0.0,1.0,3.0,-5.0,-4.0,-16.0,-8.0,1.0,-3.0,-2.0,5.0,9.0,24.0,14.0,-14.0,-1.0,-1.0,13.0,-8.0,-7.0,-6.0,-4.0,21.0,3.0,1.0,-1.0,15.0,-1.0,-10.0,23.0,0
1863,10.0,-13.0,-15.0,-23.0,-1.0,-13.0,-22.0,-6.0,-29.0,2.0,10.0,3.0,-1.0,12.0,15.0,4.0,27.0,-6.0,-10.0,-10.0,-9.0,-4.0,26.0,5.0,10.0,-3.0,12.0,9.0,-6.0,10.0,-23.0,-8.0,-4.0,7.0,5.0,5.0,20.0,-1.0,23.0,4.0,-1.0,-2.0,-6.0,-1.0,-24.0,-8.0,-33.0,8.0,-9.0,5.0,-1.0,-8.0,-5.0,-9.0,1.0,-13.0,-35.0,-12.0,2.0,-7.0,29.0,-5.0,14.0,-2.0,0
2544,-20.0,1.0,-2.0,2.0,12.0,7.0,52.0,12.0,-2.0,-1.0,0.0,0.0,1.0,6.0,0.0,-12.0,9.0,0.0,1.0,5.0,2.0,-16.0,19.0,10.0,-2.0,-3.0,-4.0,-6.0,-2.0,28.0,-59.0,-21.0,-8.0,4.0,0.0,3.0,5.0,-6.0,0.0,-3.0,6.0,2.0,2.0,7.0,-17.0,7.0,5.0,-3.0,-5.0,-5.0,-3.0,-9.0,13.0,-30.0,-22.0,2.0,7.0,-2.0,-4.0,-2.0,-10.0,35.0,11.0,-5.0,0
108,-7.0,-1.0,-4.0,-22.0,0.0,10.0,-21.0,-4.0,-15.0,3.0,3.0,-5.0,-2.0,9.0,6.0,-8.0,8.0,-2.0,1.0,-4.0,-6.0,-7.0,12.0,12.0,-20.0,2.0,3.0,4.0,-10.0,-10.0,-62.0,-5.0,15.0,-4.0,0.0,12.0,27.0,-2.0,-4.0,10.0,-8.0,-4.0,-2.0,-4.0,-12.0,6.0,5.0,-22.0,-23.0,1.0,1.0,2.0,30.0,9.0,40.0,-4.0,42.0,-8.0,-7.0,-11.0,-25.0,-10.0,-38.0,-5.0,0
2887,11.0,0.0,-1.0,-2.0,-3.0,14.0,104.0,53.0,-13.0,-4.0,-3.0,-1.0,8.0,10.0,-60.0,-37.0,-1.0,-1.0,-2.0,-1.0,-17.0,1.0,105.0,36.0,-1.0,-1.0,-2.0,-2.0,24.0,-3.0,-54.0,-8.0,-11.0,-1.0,2.0,3.0,-8.0,-16.0,-77.0,-20.0,5.0,0.0,6.0,7.0,-17.0,6.0,5.0,9.0,13.0,1.0,-7.0,-25.0,2.0,10.0,73.0,17.0,-5.0,-1.0,1.0,-2.0,7.0,12.0,-53.0,-22.0,0
284,-12.0,4.0,7.0,36.0,-2.0,-38.0,-2.0,52.0,-53.0,-15.0,-9.0,-32.0,17.0,-22.0,-100.0,-44.0,78.0,3.0,-7.0,-1.0,-11.0,41.0,127.0,7.0,21.0,1.0,-3.0,-2.0,7.0,18.0,-7.0,10.0,-6.0,2.0,2.0,1.0,-13.0,-5.0,-64.0,-13.0,7.0,1.0,3.0,21.0,2.0,-37.0,-95.0,-17.0,-46.0,-4.0,2.0,-14.0,4.0,9.0,29.0,28.0,-2.0,0.0,-9.0,-25.0,18.0,19.0,86.0,7.0,0
865,12.0,8.0,5.0,0.0,31.0,65.0,-69.0,3.0,-14.0,0.0,-12.0,-18.0,-10.0,-39.0,-128.0,-6.0,7.0,-12.0,-1.0,8.0,2.0,26.0,-106.0,-55.0,-10.0,3.0,1.0,2.0,-3.0,17.0,127.0,107.0,-13.0,-1.0,-3.0,-4.0,5.0,-2.0,100.0,-7.0,17.0,12.0,6.0,10.0,-13.0,-7.0,-36.0,25.0,-10.0,1.0,3.0,10.0,37.0,21.0,64.0,27.0,5.0,-1.0,-4.0,-11.0,-22.0,-31.0,-122.0,-87.0,0
853,16.0,-23.0,-6.0,12.0,-32.0,-81.0,-128.0,-83.0,7.0,10.0,5.0,-7.0,10.0,24.0,105.0,95.0,-4.0,4.0,-1.0,0.0,15.0,17.0,32.0,-12.0,1.0,15.0,-3.0,-5.0,1.0,12.0,-82.0,15.0,1.0,-30.0,5.0,11.0,-45.0,-68.0,-100.0,-122.0,32.0,13.0,10.0,-11.0,64.0,51.0,91.0,96.0,5.0,20.0,13.0,6.0,52.0,66.0,-45.0,13.0,5.0,7.0,3.0,-4.0,-26.0,-11.0,-38.0,-15.0,0
2904,4.0,2.0,5.0,6.0,7.0,7.0,-7.0,-16.0,-3.0,-2.0,-5.0,-6.0,9.0,4.0,19.0,-3.0,2.0,0.0,-1.0,6.0,-14.0,-3.0,-13.0,2.0,-2.0,-2.0,-3.0,-13.0,5.0,-20.0,-64.0,-15.0,5.0,1.0,1.0,-2.0,-7.0,7.0,30.0,17.0,-7.0,-1.0,-1.0,-1.0,10.0,-4.0,-12.0,-3.0,-16.0,0.0,0.0,2.0,8.0,13.0,14.0,-2.0,24.0,-1.0,-2.0,2.0,3.0,5.0,-8.0,5.0,0
1011,-6.0,11.0,4.0,6.0,-15.0,-13.0,-37.0,-17.0,-21.0,-6.0,-5.0,3.0,18.0,7.0,55.0,-10.0,32.0,17.0,-1.0,-4.0,-12.0,5.0,-3.0,-2.0,14.0,-3.0,-2.0,0.0,-6.0,-13.0,22.0,3.0,11.0,7.0,6.0,1.0,6.0,-5.0,-34.0,10.0,0.0,0.0,-18.0,0.0,-7.0,-21.0,-14.0,0.0,-20.0,-32.0,14.0,5.0,0.0,-22.0,-104.0,-35.0,-20.0,10.0,-2.0,-2.0,24.0,19.0,81.0,-11.0,0
1473,4.0,0.0,1.0,-3.0,-4.0,2.0,18.0,2.0,-16.0,-4.0,-2.0,5.0,-9.0,-12.0,-66.0,-3.0,7.0,-4.0,-7.0,-15.0,9.0,-11.0,11.0,-7.0,-1.0,1.0,3.0,2.0,0.0,20.0,80.0,4.0,-5.0,-3.0,-3.0,-5.0,-1.0,10.0,-30.0,1.0,0.0,-4.0,-3.0,-1.0,-6.0,-1.0,-48.0,-20.0,5.0,-1.0,2.0,8.0,6.0,-10.0,19.0,2.0,-34.0,0.0,3.0,-3.0,-19.0,-13.0,61.0,10.0,0
2033,-1.0,13.0,6.0,-11.0,-15.0,-34.0,-77.0,-26.0,-4.0,-17.0,-15.0,-43.0,0.0,30.0,-20.0,22.0,-9.0,17.0,9.0,-18.0,-6.0,9.0,83.0,8.0,4.0,-42.0,-14.0,-15.0,-17.0,-15.0,-3.0,0.0,-12.0,-10.0,17.0,3.0,-31.0,-14.0,-6.0,-10.0,-8.0,6.0,-4.0,-23.0,34.0,-2.0,-75.0,-25.0,22.0,0.0,0.0,-5.0,-2.0,-15.0,-22.0,29.0,0.0,27.0,-6.0,14.0,-8.0,9.0,41.0,-3.0,0
2669,3.0,0.0,1.0,-5.0,3.0,-11.0,14.0,5.0,8.0,-1.0,-2.0,0.0,-6.0,4.0,-15.0,-7.0,-15.0,0.0,2.0,11.0,-5.0,-10.0,-3.0,-11.0,-2.0,-3.0,-1.0,-1.0,4.0,-13.0,-68.0,-5.0,-1.0,-5.0,-5.0,4.0,-1.0,-10.0,37.0,-9.0,10.0,8.0,8.0,9.0,18.0,-1.0,45.0,22.0,-5.0,3.0,1.0,1.0,-15.0,7.0,-5.0,-4.0,1.0,-3.0,-1.0,-4.0,13.0,18.0,-17.0,-15.0,0
