,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1441,9.0,5.0,0.0,-1.0,-27.0,20.0,13.0,-11.0,-19.0,-7.0,-6.0,-8.0,11.0,-12.0,-6.0,-8.0,40.0,8.0,-3.0,-3.0,-5.0,-24.0,9.0,19.0,2.0,1.0,4.0,5.0,-4.0,-13.0,-16.0,-12.0,-3.0,-3.0,2.0,5.0,3.0,-41.0,-1.0,-24.0,8.0,-1.0,-1.0,-1.0,4.0,26.0,4.0,33.0,-18.0,-2.0,-7.0,-7.0,5.0,14.0,1.0,-8.0,-3.0,-6.0,-6.0,-6.0,-9.0,16.0,8.0,4.0,2
2678,-19.0,-1.0,-1.0,5.0,-4.0,0.0,2.0,-12.0,-12.0,7.0,2.0,-3.0,2.0,-44.0,-6.0,-5.0,11.0,31.0,0.0,3.0,-14.0,19.0,3.0,14.0,19.0,-12.0,3.0,-10.0,-8.0,1.0,-2.0,-13.0,-13.0,-8.0,0.0,-1.0,-20.0,-34.0,-9.0,-12.0,39.0,16.0,-4.0,7.0,29.0,30.0,11.0,26.0,-45.0,-37.0,-5.0,-5.0,-1.0,-24.0,-4.0,-2.0,32.0,0.0,-5.0,1.0,11.0,-11.0,2.0,16.0,2
1532,-2.0,21.0,-3.0,-10.0,8.0,-3.0,1.0,0.0,3.0,47.0,6.0,4.0,10.0,-15.0,-4.0,-21.0,-29.0,-82.0,-9.0,-8.0,-16.0,-7.0,-2.0,4.0,-19.0,-31.0,-4.0,-11.0,8.0,-44.0,-13.0,-10.0,12.0,25.0,8.0,10.0,21.0,54.0,-1.0,-1.0,14.0,34.0,10.0,6.0,5.0,26.0,8.0,-5.0,-7.0,-29.0,-6.0,8.0,-14.0,-23.0,9.0,23.0,11.0,9.0,3.0,0.0,2.0,15.0,6.0,-4.0,2
954,-1.0,30.0,3.0,16.0,-6.0,15.0,2.0,-19.0,40.0,-12.0,-2.0,0.0,-12.0,-1.0,11.0,1.0,-23.0,-15.0,-5.0,7.0,53.0,29.0,4.0,2.0,4.0,-2.0,9.0,-5.0,-44.0,-49.0,-10.0,-4.0,14.0,52.0,1.0,-11.0,-24.0,20.0,7.0,-8.0,-18.0,-41.0,-11.0,10.0,16.0,-7.0,-2.0,4.0,38.0,15.0,3.0,-5.0,-23.0,-14.0,-13.0,14.0,-11.0,-14.0,-7.0,1.0,18.0,-8.0,9.0,-2.0,2
2740,7.0,8.0,-1.0,-1.0,6.0,-12.0,0.0,3.0,-25.0,-12.0,-6.0,-1.0,17.0,23.0,-1.0,-14.0,11.0,36.0,3.0,3.0,12.0,-9.0,-2.0,2.0,11.0,21.0,9.0,0.0,8.0,-14.0,-4.0,-1.0,1.0,-26.0,0.0,0.0,2.0,27.0,2.0,1.0,-24.0,-22.0,4.0,-2.0,-5.0,-25.0,-5.0,-10.0,9.0,16.0,0.0,-1.0,16.0,-18.0,0.0,0.0,13.0,4.0,-2.0,1.0,20.0,3.0,3.0,3.0,2
820,-22.0,-6.0,3.0,-4.0,6.0,-4.0,5.0,4.0,12.0,-12.0,-3.0,-8.0,7.0,3.0,-11.0,-31.0,3.0,1.0,-3.0,0.0,-20.0,0.0,8.0,10.0,-31.0,1.0,0.0,-3.0,36.0,24.0,-7.0,15.0,39.0,11.0,-8.0,3.0,-66.0,-50.0,-12.0,-20.0,9.0,21.0,7.0,1.0,39.0,-26.0,-9.0,-6.0,-39.0,-49.0,-11.0,-4.0,-29.0,-28.0,-11.0,-9.0,6.0,-21.0,-3.0,-2.0,10.0,54.0,-11.0,-3.0,2
873,-2.0,13.0,-1.0,-3.0,1.0,4.0,2.0,4.0,-1.0,10.0,0.0,5.0,-1.0,15.0,-5.0,-1.0,5.0,-3.0,-6.0,-6.0,23.0,-2.0,5.0,-5.0,9.0,-3.0,3.0,-8.0,-19.0,14.0,3.0,9.0,-5.0,-24.0,6.0,17.0,-25.0,-42.0,-6.0,7.0,-41.0,5.0,-1.0,0.0,10.0,51.0,-9.0,-2.0,-8.0,6.0,-2.0,-1.0,1.0,16.0,6.0,12.0,-7.0,-14.0,-2.0,0.0,16.0,7.0,3.0,-2.0,2
2643,-10.0,3.0,-2.0,-6.0,-2.0,7.0,4.0,-1.0,1.0,11.0,-5.0,-4.0,15.0,3.0,-2.0,-9.0,22.0,-3.0,4.0,-3.0,-28.0,-12.0,-1.0,-18.0,8.0,-13.0,3.0,6.0,3.0,-34.0,-1.0,24.0,-13.0,-2.0,-2.0,3.0,25.0,26.0,-3.0,-18.0,8.0,-6.0,-2.0,-4.0,-12.0,2.0,2.0,28.0,-9.0,-3.0,-5.0,0.0,17.0,-48.0,-3.0,-15.0,-9.0,7.0,0.0,-2.0,0.0,17.0,0.0,-3.0,2
652,13.0,-31.0,-20.0,-7.0,8.0,-13.0,-2.0,-11.0,-25.0,0.0,3.0,6.0,1.0,15.0,-4.0,-7.0,37.0,9.0,4.0,-2.0,-21.0,-22.0,10.0,9.0,-47.0,-5.0,1.0,0.0,27.0,49.0,1.0,-9.0,5.0,29.0,6.0,3.0,7.0,-37.0,-6.0,-8.0,-1.0,-16.0,-14.0,-9.0,-25.0,-60.0,6.0,1.0,11.0,7.0,2.0,2.0,4.0,-7.0,-15.0,1.0,27.0,-3.0,-5.0,3.0,23.0,-1.0,-8.0,-2.0,2
789,4.0,9.0,7.0,7.0,8.0,10.0,10.0,4.0,-55.0,4.0,-4.0,-2.0,7.0,1.0,0.0,-17.0,-23.0,-15.0,-8.0,0.0,2.0,-2.0,-5.0,-8.0,23.0,-40.0,-9.0,-4.0,-18.0,-24.0,1.0,-2.0,-6.0,14.0,-4.0,-2.0,-14.0,-46.0,-12.0,-2.0,-2.0,-52.0,-1.0,-2.0,13.0,-7.0,-9.0,-3.0,-15.0,21.0,5.0,5.0,-1.0,8.0,12.0,-20.0,9.0,3.0,3.0,4.0,23.0,26.0,-11.0,-4.0,2
194,-2.0,1.0,5.0,-3.0,-14.0,4.0,-1.0,-15.0,3.0,0.0,-4.0,-3.0,13.0,-10.0,4.0,7.0,3.0,-2.0,-7.0,-7.0,12.0,-1.0,2.0,1.0,9.0,3.0,-1.0,-3.0,-7.0,6.0,-1.0,-7.0,-18.0,0.0,-5.0,-5.0,9.0,12.0,4.0,-8.0,4.0,3.0,-5.0,-4.0,-19.0,-26.0,-11.0,8.0,-11.0,-21.0,-2.0,-3.0,13.0,27.0,3.0,-30.0,11.0,25.0,2.0,-2.0,2.0,15.0,-6.0,-2.0,2
2047,0.0,-17.0,-9.0,1.0,-7.0,-17.0,-6.0,-2.0,5.0,17.0,5.0,-2.0,7.0,14.0,3.0,4.0,0.0,18.0,2.0,1.0,-3.0,34.0,11.0,24.0,-10.0,-19.0,1.0,3.0,-2.0,22.0,-1.0,-9.0,7.0,12.0,0.0,-5.0,-3.0,-4.0,-3.0,1.0,1.0,8.0,-3.0,4.0,0.0,1.0,1.0,31.0,-5.0,-9.0,-5.0,-2.0,29.0,-20.0,-13.0,-13.0,4.0,9.0,1.0,4.0,6.0,-12.0,4.0,14.0,2
2918,-7.0,-1.0,-3.0,-1.0,11.0,-3.0,-1.0,2.0,9.0,-4.0,-11.0,-8.0,-17.0,-5.0,-1.0,8.0,-19.0,-24.0,6.0,12.0,14.0,32.0,4.0,-5.0,-12.0,20.0,1.0,-5.0,0.0,0.0,-3.0,-8.0,-11.0,-13.0,-1.0,5.0,16.0,23.0,3.0,-3.0,6.0,16.0,7.0,4.0,-32.0,-40.0,0.0,1.0,2.0,-17.0,-15.0,-7.0,-1.0,17.0,-2.0,1.0,24.0,1.0,-8.0,-18.0,-53.0,-47.0,-4.0,4.0,2
1394,-26.0,-21.0,-14.0,-4.0,13.0,34.0,1.0,-19.0,-1.0,0.0,12.0,10.0,43.0,25.0,17.0,2.0,6.0,7.0,-4.0,-5.0,-5.0,-50.0,-10.0,-9.0,-13.0,20.0,-1.0,2.0,-8.0,39.0,7.0,-3.0,3.0,-7.0,-5.0,-4.0,-42.0,1.0,1.0,6.0,-3.0,2.0,5.0,0.0,-2.0,-24.0,-12.0,-21.0,10.0,-6.0,-4.0,3.0,27.0,33.0,10.0,3.0,0.0,10.0,5.0,6.0,1.0,-4.0,5.0,7.0,2
1074,24.0,-26.0,6.0,14.0,-1.0,-18.0,24.0,59.0,-1.0,33.0,6.0,1.0,3.0,26.0,-13.0,-17.0,-7.0,-20.0,1.0,6.0,6.0,13.0,0.0,14.0,-6.0,-5.0,-9.0,-11.0,7.0,-9.0,-4.0,-12.0,13.0,30.0,-11.0,-11.0,-57.0,-15.0,-2.0,-5.0,-10.0,-39.0,-4.0,6.0,31.0,-19.0,-9.0,-8.0,7.0,-2.0,5.0,3.0,-6.0,-25.0,-17.0,-12.0,-17.0,-9.0,-4.0,-2.0,-12.0,25.0,10.0,13.0,2
137,5.0,-10.0,-2.0,1.0,4.0,2.0,3.0,7.0,-3.0,-8.0,0.0,0.0,2.0,-39.0,-7.0,4.0,-6.0,4.0,-3.0,-5.0,15.0,11.0,-3.0,-1.0,7.0,35.0,-3.0,-7.0,-2.0,-20.0,3.0,-3.0,-7.0,-64.0,2.0,18.0,-34.0,-53.0,-9.0,2.0,2.0,13.0,6.0,1.0,-6.0,-20.0,-1.0,6.0,-9.0,2.0,2.0,2.0,-5.0,52.0,10.0,1.0,4.0,7.0,-6.0,-6.0,2.0,-15.0,2.0,-5.0,2
963,-22.0,-10.0,-2.0,-5.0,-27.0,-30.0,-9.0,-1.0,11.0,0.0,-1.0,6.0,28.0,9.0,3.0,-9.0,5.0,2.0,-3.0,-2.0,-10.0,-1.0,-2.0,-7.0,-2.0,7.0,0.0,-3.0,-16.0,-1.0,10.0,2.0,2.0,-8.0,1.0,1.0,4.0,27.0,-4.0,-8.0,5.0,5.0,0.0,-4.0,-3.0,-20.0,-4.0,4.0,-7.0,0.0,2.0,-4.0,-9.0,-2.0,-2.0,4.0,3.0,-2.0,2.0,6.0,36.0,14.0,16.0,-9.0,2
2835,-12.0,2.0,0.0,0.0,-8.0,14.0,-8.0,-38.0,6.0,6.0,8.0,5.0,2.0,4.0,0.0,1.0,3.0,7.0,3.0,5.0,8.0,53.0,6.0,2.0,14.0,-9.0,2.0,-1.0,-5.0,-14.0,-1.0,2.0,-62.0,-45.0,-10.0,-6.0,0.0,1.0,-1.0,-3.0,11.0,3.0,-5.0,-4.0,-1.0,-5.0,3.0,16.0,14.0,-5.0,2.0,0.0,-5.0,-34.0,-6.0,-8.0,-14.0,3.0,-1.0,0.0,-7.0,5.0,-4.0,-15.0,2
86,0.0,-4.0,-2.0,4.0,10.0,3.0,7.0,-5.0,-1.0,5.0,-2.0,-13.0,1.0,-22.0,-16.0,-13.0,-4.0,19.0,-5.0,10.0,-21.0,26.0,-7.0,3.0,-2.0,-9.0,10.0,1.0,17.0,37.0,12.0,-5.0,3.0,-43.0,-4.0,1.0,-1.0,10.0,2.0,2.0,0.0,10.0,-5.0,-5.0,15.0,10.0,-15.0,-17.0,2.0,1.0,3.0,-2.0,-3.0,13.0,9.0,25.0,16.0,20.0,0.0,-2.0,0.0,14.0,6.0,0.0,2
1951,13.0,4.0,-3.0,1.0,23.0,5.0,0.0,-26.0,-17.0,-13.0,4.0,2.0,-33.0,-5.0,-11.0,1.0,9.0,18.0,-6.0,-8.0,-3.0,-13.0,-7.0,-11.0,7.0,7.0,-7.0,-2.0,20.0,6.0,-1.0,2.0,-23.0,-12.0,-6.0,-12.0,-55.0,-20.0,-9.0,-7.0,26.0,-2.0,8.0,16.0,73.0,35.0,14.0,-16.0,-3.0,1.0,2.0,2.0,-24.0,21.0,8.0,17.0,-3.0,1.0,-3.0,-9.0,4.0,-8.0,-13.0,-30.0,2
1215,-21.0,-15.0,-4.0,-6.0,-8.0,20.0,-3.0,-3.0,-8.0,11.0,1.0,-2.0,-4.0,-14.0,-4.0,-3.0,9.0,17.0,-4.0,-2.0,-3.0,-25.0,-15.0,13.0,7.0,2.0,4.0,1.0,30.0,25.0,-7.0,-20.0,-20.0,-2.0,5.0,-1.0,-45.0,-4.0,-8.0,1.0,-1.0,-2.0,-2.0,1.0,27.0,16.0,2.0,1.0,-6.0,11.0,1.0,1.0,0.0,-4.0,-7.0,3.0,-17.0,-18.0,-3.0,7.0,-11.0,14.0,12.0,-2.0,2
1964,5.0,-2.0,0.0,6.0,32.0,-4.0,-12.0,-11.0,-2.0,-7.0,-4.0,1.0,-5.0,33.0,6.0,-23.0,-17.0,-3.0,0.0,-4.0,-4.0,-19.0,4.0,-18.0,13.0,2.0,1.0,-1.0,1.0,-16.0,-4.0,14.0,-1.0,-7.0,0.0,-7.0,-18.0,27.0,-4.0,-8.0,-6.0,1.0,4.0,2.0,2.0,-26.0,-4.0,-18.0,7.0,11.0,2.0,5.0,-6.0,-14.0,-13.0,0.0,-1.0,29.0,-1.0,-4.0,1.0,5.0,8.0,-7.0,2
850,-2.0,-10.0,-2.0,-1.0,6.0,6.0,13.0,-12.0,18.0,18.0,0.0,-1.0,-18.0,-42.0,3.0,23.0,-47.0,-27.0,-2.0,-9.0,16.0,-20.0,-20.0,-4.0,-10.0,-9.0,0.0,2.0,0.0,33.0,-1.0,-5.0,-14.0,14.0,6.0,9.0,12.0,-8.0,-7.0,-2.0,-27.0,1.0,-5.0,-8.0,-32.0,-32.0,-32.0,-13.0,37.0,7.0,-2.0,-1.0,-28.0,41.0,20.0,6.0,4.0,-6.0,-21.0,-6.0,-1.0,-69.0,-2.0,-7.0,2
902,-101.0,-28.0,-1.0,-7.0,-10.0,-23.0,-8.0,20.0,33.0,12.0,-2.0,-1.0,17.0,32.0,1.0,-14.0,17.0,8.0,1.0,3.0,-7.0,-43.0,-5.0,9.0,1.0,0.0,1.0,0.0,-12.0,21.0,7.0,-7.0,18.0,-2.0,-6.0,-2.0,1.0,-17.0,-17.0,-4.0,-12.0,5.0,-2.0,0.0,7.0,-38.0,-17.0,-19.0,-18.0,-14.0,-1.0,-5.0,-9.0,48.0,25.0,-7.0,3.0,-5.0,-2.0,-1.0,-5.0,-35.0,-8.0,23.0,2
375,-5.0,1.0,6.0,-2.0,12.0,10.0,4.0,-2.0,-3.0,6.0,-1.0,-2.0,-11.0,-6.0,1.0,-3.0,-3.0,0.0,-3.0,-2.0,4.0,-21.0,-9.0,2.0,0.0,24.0,-4.0,-5.0,-19.0,-23.0,-2.0,-4.0,4.0,-9.0,-1.0,-4.0,15.0,39.0,5.0,-10.0,-5.0,-5.0,5.0,6.0,-16.0,4.0,-1.0,4.0,-13.0,-18.0,-2.0,-2.0,7.0,14.0,5.0,1.0,56.0,9.0,2.0,-1.0,0.0,-39.0,-8.0,0.0,2
1088,0.0,6.0,0.0,5.0,7.0,61.0,28.0,9.0,3.0,-12.0,2.0,0.0,3.0,32.0,18.0,-15.0,17.0,2.0,4.0,-1.0,0.0,-60.0,-7.0,0.0,32.0,6.0,-1.0,4.0,-19.0,55.0,-13.0,7.0,-14.0,2.0,-2.0,-3.0,9.0,-39.0,-23.0,-29.0,10.0,40.0,-4.0,-3.0,-1.0,30.0,7.0,31.0,-32.0,-37.0,4.0,5.0,-19.0,-57.0,-12.0,-9.0,-11.0,-9.0,-3.0,-1.0,11.0,50.0,-3.0,2.0,2
1274,7.0,-12.0,-10.0,-2.0,-18.0,-12.0,-11.0,3.0,42.0,14.0,13.0,4.0,-8.0,-14.0,14.0,10.0,-15.0,-10.0,0.0,5.0,35.0,27.0,13.0,-3.0,4.0,25.0,4.0,-5.0,-12.0,9.0,0.0,-5.0,-27.0,-32.0,7.0,-2.0,-14.0,-9.0,-10.0,-19.0,11.0,-5.0,-10.0,-4.0,28.0,23.0,-9.0,-40.0,-11.0,4.0,0.0,-2.0,-5.0,-27.0,1.0,26.0,-4.0,-15.0,-1.0,4.0,-19.0,5.0,-6.0,0.0,2
1490,19.0,52.0,6.0,4.0,17.0,34.0,14.0,-3.0,-19.0,-73.0,-12.0,-4.0,4.0,11.0,4.0,-2.0,2.0,-50.0,6.0,8.0,6.0,-5.0,-1.0,-2.0,-26.0,62.0,-7.0,2.0,-8.0,-34.0,-1.0,6.0,2.0,-71.0,6.0,2.0,2.0,23.0,2.0,-8.0,-24.0,19.0,0.0,-3.0,34.0,-4.0,4.0,-3.0,-18.0,-31.0,9.0,-10.0,-42.0,-26.0,-8.0,13.0,38.0,-18.0,6.0,7.0,7.0,18.0,16.0,-3.0,2
1285,15.0,19.0,5.0,1.0,-32.0,-39.0,2.0,6.0,-13.0,-12.0,-7.0,-7.0,-28.0,11.0,-16.0,-22.0,-3.0,-1.0,3.0,2.0,30.0,31.0,29.0,31.0,14.0,5.0,-6.0,-5.0,-8.0,-25.0,-15.0,3.0,-4.0,0.0,1.0,8.0,8.0,37.0,-4.0,-2.0,-18.0,2.0,0.0,-3.0,23.0,-24.0,12.0,1.0,-10.0,-13.0,-2.0,-1.0,-17.0,50.0,17.0,-3.0,19.0,6.0,-1.0,5.0,0.0,-6.0,-20.0,-6.0,2
1463,-4.0,-11.0,6.0,1.0,3.0,10.0,5.0,0.0,21.0,-13.0,-9.0,-11.0,-14.0,-10.0,-2.0,-9.0,29.0,13.0,-4.0,-9.0,16.0,-3.0,-10.0,-4.0,-41.0,-23.0,6.0,13.0,-14.0,15.0,2.0,-26.0,-2.0,6.0,1.0,-3.0,16.0,34.0,-7.0,7.0,-6.0,-12.0,-3.0,-3.0,-4.0,-10.0,17.0,-9.0,7.0,8.0,-2.0,-2.0,-15.0,-13.0,-22.0,2.0,-3.0,24.0,0.0,-11.0,-6.0,-33.0,-13.0,-21.0,2
2729,-4.0,18.0,12.0,1.0,1.0,-13.0,3.0,32.0,-6.0,4.0,-1.0,1.0,2.0,-4.0,-2.0,-5.0,13.0,32.0,-1.0,-5.0,4.0,19.0,1.0,0.0,-10.0,-7.0,-2.0,0.0,-6.0,17.0,2.0,4.0,-6.0,-9.0,-7.0,-4.0,7.0,-28.0,-5.0,-9.0,82.0,-11.0,-6.0,-8.0,-3.0,-10.0,4.0,12.0,-83.0,-27.0,9.0,15.0,9.0,27.0,7.0,-15.0,13.0,-3.0,-4.0,-7.0,-2.0,-4.0,-11.0,-9.0,2
1920,5.0,-16.0,-10.0,-1.0,0.0,-20.0,-5.0,-17.0,-8.0,-15.0,-2.0,-8.0,26.0,24.0,5.0,18.0,-3.0,4.0,5.0,11.0,-28.0,0.0,-7.0,-47.0,5.0,14.0,-18.0,-3.0,4.0,-39.0,4.0,-10.0,-6.0,3.0,18.0,0.0,-5.0,27.0,5.0,-1.0,-13.0,-32.0,-5.0,-4.0,0.0,-22.0,-24.0,-3.0,3.0,-2.0,-4.0,-10.0,18.0,7.0,-3.0,2.0,-3.0,17.0,2.0,11.0,-8.0,-36.0,0.0,7.0,2
1916,9.0,5.0,9.0,4.0,-5.0,3.0,-29.0,-6.0,-7.0,-4.0,-4.0,1.0,15.0,12.0,9.0,22.0,-6.0,17.0,0.0,-3.0,-1.0,-13.0,-6.0,-9.0,-4.0,4.0,-1.0,-2.0,-9.0,-26.0,-4.0,5.0,-14.0,-25.0,3.0,1.0,-27.0,5.0,9.0,-25.0,10.0,12.0,1.0,3.0,6.0,-20.0,-6.0,-10.0,16.0,12.0,15.0,5.0,9.0,5.0,-3.0,-6.0,28.0,20.0,-9.0,-3.0,4.0,-3.0,-11.0,8.0,2
1839,-11.0,-2.0,-7.0,-3.0,-31.0,-27.0,-8.0,-30.0,-1.0,2.0,2.0,-3.0,2.0,-17.0,1.0,3.0,-15.0,-18.0,-1.0,-1.0,-9.0,-25.0,-1.0,4.0,0.0,18.0,-1.0,-1.0,27.0,28.0,2.0,-20.0,8.0,27.0,4.0,-1.0,-18.0,34.0,10.0,34.0,3.0,-47.0,-3.0,7.0,3.0,-9.0,-3.0,-10.0,-15.0,-17.0,-6.0,-8.0,0.0,-36.0,-6.0,-1.0,-6.0,-7.0,1.0,5.0,16.0,33.0,-2.0,-11.0,2
52,-10.0,-8.0,-7.0,-1.0,-26.0,30.0,12.0,6.0,3.0,15.0,7.0,4.0,14.0,-36.0,-10.0,17.0,-7.0,-19.0,-8.0,-8.0,-19.0,-13.0,-10.0,-9.0,-8.0,-9.0,-8.0,-1.0,15.0,15.0,9.0,9.0,3.0,10.0,4.0,0.0,14.0,-49.0,-14.0,-4.0,-16.0,-22.0,-3.0,-1.0,-21.0,21.0,-22.0,-22.0,7.0,3.0,1.0,-7.0,-18.0,-5.0,13.0,21.0,1.0,29.0,-12.0,6.0,10.0,34.0,15.0,-10.0,2
1915,-7.0,9.0,1.0,5.0,29.0,7.0,-4.0,11.0,-8.0,-13.0,-6.0,5.0,-10.0,8.0,12.0,-31.0,6.0,-5.0,-2.0,5.0,-10.0,-9.0,-7.0,26.0,-4.0,12.0,1.0,7.0,-12.0,27.0,1.0,-31.0,9.0,-5.0,-1.0,2.0,17.0,27.0,8.0,22.0,-5.0,-3.0,-8.0,-3.0,-33.0,15.0,-1.0,-2.0,4.0,-11.0,3.0,1.0,19.0,-41.0,-2.0,-11.0,-13.0,-5.0,-8.0,-9.0,9.0,-22.0,8.0,31.0,2
513,-7.0,0.0,-6.0,-1.0,38.0,-4.0,3.0,-17.0,-3.0,26.0,1.0,0.0,-10.0,-3.0,-1.0,5.0,7.0,-3.0,-1.0,-4.0,-12.0,-33.0,0.0,-10.0,-16.0,-16.0,-11.0,-1.0,10.0,10.0,-4.0,-1.0,-7.0,6.0,16.0,-1.0,-7.0,12.0,10.0,14.0,6.0,10.0,0.0,-3.0,-33.0,-57.0,-8.0,-7.0,-2.0,3.0,2.0,6.0,40.0,20.0,0.0,-5.0,-3.0,8.0,2.0,-2.0,-21.0,0.0,-1.0,2.0,2
78,-13.0,4.0,-2.0,-7.0,-30.0,-71.0,15.0,-1.0,21.0,18.0,13.0,26.0,29.0,79.0,1.0,24.0,0.0,-15.0,5.0,14.0,19.0,35.0,33.0,31.0,-10.0,-3.0,-3.0,-2.0,0.0,9.0,3.0,-6.0,2.0,4.0,-5.0,-7.0,-7.0,10.0,-7.0,23.0,6.0,-9.0,-11.0,-14.0,8.0,-43.0,-10.0,-14.0,-4.0,24.0,-4.0,-11.0,-7.0,-25.0,-21.0,0.0,-20.0,-27.0,0.0,7.0,-5.0,36.0,13.0,-15.0,2
2739,4.0,37.0,1.0,-1.0,-31.0,-37.0,-7.0,4.0,-9.0,-41.0,8.0,9.0,34.0,39.0,7.0,-20.0,24.0,-13.0,-3.0,-1.0,15.0,14.0,-4.0,-1.0,-6.0,-24.0,-9.0,-8.0,-7.0,16.0,0.0,-5.0,2.0,-17.0,-13.0,0.0,4.0,-50.0,-4.0,5.0,-6.0,50.0,7.0,-3.0,-3.0,-7.0,-1.0,-5.0,2.0,-61.0,-4.0,4.0,16.0,45.0,4.0,-4.0,-8.0,-9.0,-1.0,4.0,-26.0,-7.0,-5.0,-3.0,2
876,-23.0,10.0,1.0,-2.0,7.0,21.0,0.0,19.0,35.0,33.0,-1.0,-4.0,-7.0,-6.0,3.0,-2.0,-20.0,-19.0,-1.0,-5.0,4.0,21.0,-8.0,-11.0,-17.0,3.0,-4.0,-4.0,-19.0,-40.0,0.0,-8.0,7.0,-29.0,-1.0,2.0,14.0,28.0,2.0,25.0,29.0,49.0,3.0,-2.0,-3.0,-9.0,1.0,-16.0,-60.0,-22.0,-17.0,-5.0,-22.0,22.0,5.0,6.0,34.0,-15.0,-9.0,0.0,43.0,10.0,-6.0,28.0,2
676,-50.0,-27.0,1.0,-2.0,14.0,6.0,-9.0,-4.0,5.0,-2.0,-2.0,1.0,-12.0,-30.0,10.0,2.0,-12.0,-6.0,-2.0,-2.0,4.0,7.0,-7.0,1.0,-3.0,2.0,1.0,1.0,-13.0,39.0,-19.0,3.0,13.0,5.0,-3.0,0.0,11.0,-2.0,6.0,4.0,0.0,6.0,5.0,-1.0,-10.0,-19.0,-11.0,-1.0,-1.0,4.0,2.0,-2.0,-5.0,-7.0,8.0,-7.0,-6.0,5.0,3.0,-2.0,3.0,-17.0,11.0,22.0,2
1896,-54.0,-5.0,1.0,-3.0,14.0,9.0,-7.0,-5.0,-10.0,7.0,2.0,-5.0,1.0,22.0,-5.0,-9.0,28.0,2.0,1.0,-8.0,-24.0,-25.0,2.0,9.0,-42.0,-37.0,-12.0,-3.0,4.0,-15.0,-7.0,-15.0,19.0,7.0,-2.0,6.0,-17.0,28.0,4.0,0.0,2.0,-6.0,3.0,4.0,21.0,26.0,8.0,22.0,0.0,-6.0,-1.0,-2.0,-6.0,18.0,-2.0,1.0,18.0,10.0,-4.0,-1.0,-9.0,-9.0,3.0,35.0,2
1798,-5.0,-18.0,-14.0,-6.0,17.0,-1.0,2.0,3.0,-13.0,7.0,6.0,5.0,-9.0,7.0,0.0,-21.0,-2.0,-8.0,-4.0,-8.0,-21.0,-18.0,1.0,5.0,-1.0,-3.0,-1.0,-2.0,19.0,13.0,-4.0,5.0,10.0,7.0,9.0,14.0,-15.0,-13.0,-2.0,-12.0,0.0,26.0,-6.0,-5.0,0.0,-32.0,-3.0,-22.0,-5.0,-9.0,1.0,-2.0,14.0,27.0,5.0,-4.0,-3.0,-19.0,-1.0,-1.0,-6.0,7.0,1.0,6.0,2
1903,28.0,-22.0,1.0,5.0,-19.0,9.0,9.0,0.0,-41.0,-2.0,-4.0,-1.0,16.0,45.0,3.0,-19.0,17.0,22.0,-14.0,-9.0,-15.0,-38.0,-9.0,0.0,24.0,-14.0,11.0,1.0,-37.0,-9.0,13.0,37.0,-5.0,-3.0,-2.0,1.0,17.0,-19.0,-8.0,-21.0,6.0,-14.0,-5.0,-3.0,-5.0,24.0,1.0,-8.0,-6.0,51.0,-10.0,1.0,-27.0,-19.0,-15.0,-17.0,-42.0,-43.0,-2.0,-1.0,12.0,21.0,4.0,11.0,2
2751,-3.0,-51.0,-16.0,-7.0,-9.0,-34.0,-8.0,-7.0,-7.0,-11.0,2.0,8.0,13.0,23.0,7.0,28.0,-6.0,-12.0,-12.0,-4.0,-24.0,-26.0,-9.0,21.0,-18.0,-27.0,-5.0,0.0,-4.0,40.0,1.0,-25.0,14.0,40.0,3.0,3.0,18.0,16.0,4.0,29.0,-11.0,-9.0,-3.0,1.0,-16.0,20.0,-2.0,2.0,9.0,10.0,4.0,1.0,-22.0,-54.0,-3.0,6.0,-11.0,-22.0,-4.0,-5.0,-9.0,-29.0,-2.0,-3.0,2
956,-18.0,-9.0,11.0,6.0,26.0,28.0,-5.0,-7.0,-5.0,32.0,0.0,-4.0,-10.0,-6.0,7.0,0.0,8.0,-5.0,-7.0,-2.0,2.0,17.0,3.0,0.0,14.0,39.0,14.0,11.0,-22.0,-22.0,2.0,5.0,-12.0,-14.0,-3.0,-1.0,-6.0,14.0,1.0,3.0,9.0,17.0,1.0,0.0,1.0,9.0,-3.0,9.0,-6.0,-17.0,3.0,2.0,3.0,-37.0,-1.0,18.0,5.0,5.0,-4.0,-2.0,-6.0,0.0,-3.0,-7.0,2
2541,-18.0,-50.0,3.0,0.0,-18.0,0.0,1.0,-2.0,7.0,-6.0,5.0,2.0,17.0,-10.0,-1.0,-13.0,-30.0,19.0,-4.0,0.0,-15.0,-6.0,-2.0,-6.0,16.0,5.0,0.0,-3.0,13.0,4.0,1.0,26.0,7.0,24.0,1.0,0.0,10.0,18.0,4.0,-6.0,14.0,1.0,8.0,-1.0,-22.0,3.0,1.0,10.0,-13.0,-53.0,-3.0,-2.0,21.0,8.0,-1.0,-14.0,-31.0,-12.0,-3.0,-9.0,-39.0,-30.0,-11.0,-13.0,2
